Date,Rank,Alpha,ISIN,Instrument,Primary,ICB Sub-Sector,Status,Free Float Pass,Liquidity Pass,Gross Market Capitalisation,ALSI Universe,Cumulative Market Capitalisation,ALSI Current,ALSI Change,ALSI New,Index Current,Index Change,Index New,TOPI Current,TOPI Change,TOPI New,DTOP Current,DTOP Change,DTOP New,RESI Current,RESI Change,RESI New,FINI Current,FINI Change,FINI New,INDI Current,INDI Change,INDI New,PCAP Current,PCAP Change,PCAP New,SAPY Current,SAPY Change,SAPY New,ALTI Universe,ALTI Current,ALTI Change,ALTI New,Board,Notes
2019-03-18 00:00:00.000,130,OMN,ZAE000005153,Omnia Holdings Ltd,,1357,,TRUE,TRUE,4566210341.76,TRUE,0.9812819703874642,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,22,OMU,ZAE000255360,Old Mutual Limited,,8575,,TRUE,TRUE,111225919464,TRUE,0.7466514011800915,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,FINI,,FINI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,NULL,ORE,ZAE000201695,Orion Real Estate Ltd,,8674,,TRUE,FALSE,365805239.04,FALSE,0,"    ",NULL,"    ","    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,Suspended
2019-03-18 00:00:00.000,NULL,ORN,AU000000ORN1,Orion Minerals Limited,,1777,Foreign,FALSE,TRUE,824442738.68,TRUE,0.998221792341131,"    ",NULL,"    ","    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,"FF < 5%, Net Mcap < 1% of MidCap"
2019-03-18 00:00:00.000,136,PAN,GB0004300496,Pan African Resource plc,,1777,Foreign,TRUE,TRUE,4290600071.04,TRUE,0.9842773286006065,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,255,PBG,ZAE000256319,PBT Group Limited,,9533,,TRUE,FALSE,177344443.9,TRUE,0.9998834956780019,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,NULL,PEM,ZAE000222949,Pembury Lifestyle Grp Lt,,5377,,TRUE,TRUE,56879872.7,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,"    ",NULL,"    ",ALTI,Reinstatement 1 year after deletion
2019-03-18 00:00:00.000,212,PFB,ZAE000247516,Premier Fishing Brands Ltd,,3573,,TRUE,FALSE,936000000,TRUE,0.998094960927469,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,75,PFG,ZAE000118279,Pioneer Foods Group Ltd,,3577,,TRUE,TRUE,18526216590.7,TRUE,0.9358621474931309,ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,144,PGR,ZAE000078127,Peregrine Holdings Limited,,8771,,TRUE,TRUE,3843116832,TRUE,0.9870555047300285,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,208,PHM,ZAE000039269,Phumelela Game Leisure,,5752,,TRUE,TRUE,973755301,TRUE,0.9978079920788993,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,60,PIK,ZAE000005443,Pick n Pay Stores Ltd,,5337,,TRUE,TRUE,33658246395.41,TRUE,0.904855655928394,ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,263,PMV,ZAE000039277,Primeserv Group Ltd,,2793,,TRUE,FALSE,85840782.95,TRUE,0.9999697484055942,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,105,PPC,ZAE000170049,PPC Limited,,2353,,TRUE,TRUE,8293069360.34,TRUE,0.9666788242228661,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,249,PPE,ZAE000185526,Purple Group Ltd,,8777,,TRUE,FALSE,271288190.22,TRUE,0.9997825781205547,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,33,PPH,ZAE000259479,Pepkor Holdings Ltd,,5373,,TRUE,TRUE,65826000000,TRUE,0.8157046625026038,ALSI,NULL,ALSI,LRGC,NULL,LRGC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,253,PPR,ZAE000072310,Putprop Ltd,,8633,,TRUE,FALSE,219486395,TRUE,0.9998558424785929,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,34,PSG,ZAE000013017,PSG Group Ltd,,8777,,TRUE,TRUE,58177122189.44,TRUE,0.8201172535522029,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,FINI,,FINI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,22,PSV,ZAE000078705,PSV Holdings Ltd,,2757,,TRUE,FALSE,102245747.5,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,ALTI,NULL,ALTI,ALTI,NULL
2019-03-18 00:00:00.000,216,QFH,ZAE000193686,Quantum Foods Hldgs Ltd,,3573,,TRUE,TRUE,747380491.8,TRUE,0.9983957671034859,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,45,QLT,GB00BDCXV269,Quilter Plc,,8771,Foreign,TRUE,TRUE,43333280012.44,TRUE,0.8620843025521528,ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,"    ",RES,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,NULL,RAV,GB00B0D5V538,Raven Property Group Ltd,,8633,Foreign,FALSE,FALSE,4987047624,TRUE,0.980583891686615,"    ",NULL,"    ","    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,"FF < 5%, Net Mcap < 1% of MidCap, Net Mcap < 1% of Small Cap"
2019-03-18 00:00:00.000,112,RBP,ZAE000149936,Royal Bafokeng Platinum Ltd,,1779,,TRUE,TRUE,6946487559,TRUE,0.970679118425214,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,150,RBX,ZAE000093183,Raubex Group Ltd,,2357,,TRUE,TRUE,3275135648.72,TRUE,0.9886699682324342,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,86,RCL,ZAE000179438,RCL Foods Limited,,3573,,TRUE,TRUE,13827188281.5,TRUE,0.9498603357622475,ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,35,RDF,ZAE000190252,Redefine Properties Ltd,,8674,,TRUE,TRUE,56486981069.82,TRUE,0.8244016515716843,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,FINI,,FINI,NULL,NULL,NULL,PCAP,,PCAP,SAPY,,SAPY,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,NULL,RDI,CA77434W2022,Rockwell Diamonds Inc,,1773,Foreign,TRUE,FALSE,21993297.6,FALSE,0,"    ",NULL,"    ","    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,Suspended
2019-03-18 00:00:00.000,NULL,REA,ZAE000240552,Rebosis Property Fund Ltd A,REB,8674,,TRUE,FALSE,1265320240,TRUE,0.9900947276683985,"    ",NULL,"    ","    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,"    ",,"    ","    ",,"    ",FALSE,NULL,NULL,NULL,ALSI,"Fails Secondary Line Rule, Net Mcap < 1% of Small Cap"
2019-03-18 00:00:00.000,155,REB,ZAE000201687,Rebosis Property Fund Ltd,NULL,8674,,TRUE,TRUE,1678207680,TRUE,0.9899987562529042,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,"    ",,"    ",SAPY,SAPY DEL,"    ",FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,23,REM,ZAE000026480,Remgro Ltd,,2727,,TRUE,TRUE,105314184393,TRUE,0.7546392219928018,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,5,REN,ZAE000202610,Renergen Limited,,0587,,TRUE,TRUE,796713608,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,ALTI,NULL,ALTI,ALTI,NULL
2019-03-18 00:00:00.000,65,RES,ZAE000209557,Resilient REIT Limited,,8672,,TRUE,TRUE,26797599240,TRUE,0.918627341689152,ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,PCAP,,PCAP,SAPY,,SAPY,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,140,RFG,ZAE000191979,Rhodes Food Grp Hldg Ltd,,3577,,TRUE,TRUE,4072880388.9,TRUE,0.9858498061718063,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,234,RHB,ZAE000244737,RH Bophelo Limited,,8985,,TRUE,FALSE,504300000,TRUE,0.9993003359052083,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,241,RLF,ZAE000159836,Rolfes Technology Hldgs,,1357,,TRUE,TRUE,412954140,TRUE,0.999565022489133,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,88,RLO,ZAE000057428,Reunert Ltd,,2733,,TRUE,TRUE,13410632109.16,TRUE,0.9519091436037929,ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,21,RMH,ZAE000024501,RMB Holdings Ltd,,8355,,TRUE,TRUE,112908023375.64,TRUE,0.7382151898612825,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,FINI,,FINI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,39,RMI,ZAE000210688,Rand Merchant Inv Hldgs Ltd,,8775,,TRUE,TRUE,50797912712.16,TRUE,0.8407055385258595,ALSI,NULL,ALSI,LRGC,NULL,LRGC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,"    ",RES,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,259,RNG,ZAE000008819,Randgold & Expl Co Ltd,,1777,,TRUE,FALSE,108148344.25,TRUE,0.9999419860091515,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,47,RNI,LU0383812293,Reinet Investments S.C.A,,8985,,TRUE,TRUE,41998055241.24,TRUE,0.8685180350560842,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,TOPI DEL,"    ",DTOP,DTOP DEL; RES,"    ",NULL,NULL,NULL,FINI,,FINI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,98,RPL,IM00BH3JLY32,RDI REIT P.L.C,,8674,Foreign,TRUE,TRUE,10177219871.67,TRUE,0.9604058012224391,ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,PCAP,,PCAP,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,221,RSG,AU000000RES1,Resource Generation Ltd,,1771,Foreign,TRUE,FALSE,697656405.6,TRUE,0.9986655011496782,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,238,RTN,ZAE000250395,Rex Trueform Group -N-,NULL,5371,,TRUE,FALSE,354710120,TRUE,0.9994653792180965,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,NULL,RTO,ZAE000250387,Rex Trueform Group Ltd,RTN,5371,,TRUE,FALSE,66833515,TRUE,0.9994704483751639,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,12,S32,AU000000S320,South32 Limited,,1775,Foreign,TRUE,TRUE,198607081819.95,TRUE,0.6346981343948457,ALSI,NULL,ALSI,LRGC,NULL,LRGC,"    ",,"    ","    ",,"    ","    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,103,SAC,ZAE000203238,SA Corp Real Estate Ltd,,8674,,TRUE,TRUE,8958640252.98,TRUE,0.9647056285064953,ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,PCAP,,PCAP,SAPY,,SAPY,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,48,SAP,ZAE000006284,Sappi Ltd,,1737,,TRUE,TRUE,41338858890.87,TRUE,0.8716534854165972,ALSI,NULL,ALSI,LRGC,LRGC DEL; MIDC ADD,MIDC,TOPI,,TOPI,DTOP,,DTOP,RESI,,RESI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,185,SAR,ZAE000188280,Safari Investments RSA Ltd,,8672,,TRUE,FALSE,1462572395.2,TRUE,0.9957131064394877,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,9,SBK,ZAE000109815,Standard Bank Group Ltd,,8355,,TRUE,TRUE,310980952848.63,TRUE,0.5838745370525077,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,FINI,,FINI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,NULL,SBV,ZAE000006417,Sabvest Ltd,SVN,8985,,TRUE,FALSE,956301024,TRUE,0.9948627590003393,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,167,SCD,GB00BY7R8K77,Schroder Eur REIT plc,,8674,Foreign,TRUE,TRUE,2555669849.46,TRUE,0.9928063074260779,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,217,SCP,ZAE000198586,Stellar Cap Partners Ltd,,8985,,TRUE,TRUE,731021594.08,TRUE,0.9984512132861382,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,162,SDO,ZAE000248662,Stadio Holdings Limited,,5377,,TRUE,TRUE,2718105207.3,TRUE,0.99181232753945,ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,179,SEA,ZAE000228995,Spear REIT Limited,,8674,,TRUE,TRUE,1898331525.45,TRUE,0.9950067427586128,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,222,SEB,ZAE000260493,Sebata Holdings Ltd,,9533,,TRUE,FALSE,689490534,TRUE,0.9987177973039845,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,242,SEP,ZAE000138459,Sephaku Holdings Ltd,,2353,,TRUE,FALSE,412685642,TRUE,0.9995963236759511,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,211,SFN,ZAE000006565,Sasfin Holdings Ltd,,8777,,TRUE,FALSE,937064803.41,TRUE,0.998023967638922,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,57,SGL,ZAE000173951,Sibanye Gold Limited,,1777,,TRUE,TRUE,34328071955.55,TRUE,0.8971527197947743,ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",,"    ","    ",,"    ","    ",RES,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,147,SHG,ZAE000240198,"Sea Harvest Group Ltd ",,3573,,TRUE,TRUE,3517717788,TRUE,0.9878902799121236,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,24,SHP,ZAE000012084,Shoprite Holdings Ltd,,5337,,TRUE,TRUE,97570852830,TRUE,0.7620397302286245,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,14,SLM,ZAE000070660,Sanlam Limited,,8575,,TRUE,TRUE,173246989828.14,TRUE,0.6621567842910322,ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,FINI,,FINI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,107,SNH,NL0011375019,Steinhoff Int Hldgs N.V.,,3726,Foreign,TRUE,TRUE,7972995216.4,TRUE,0.9679005035036742,ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,58,SNT,ZAE000093779,Santam Limited,,8536,,TRUE,TRUE,34220511074.91,TRUE,0.899748261052215,ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-03-18 00:00:00.000,236,SNV,ZAE000159711,Santova Logistics Ltd,,2773,,TRUE,TRUE,432615721.5,TRUE,0.9994064355848512,FLED,NULL,FLED,"    ",NULL,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
